gml_id,tur,ad,geojson
bursa_park.1392,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.039565417,40.200279445],[29.039601674,40.200282601],[29.039608274,40.200283176],[29.039625672,40.200284691],[29.039682968,40.200299854],[29.039710798,40.200315889],[29.039733923,40.200335803],[29.03975152,40.200358778],[29.039763016,40.200383908],[29.039767809,40.200410388],[29.039765908,40.200436956],[29.039752974,40.200464693],[29.039731842,40.200483049],[29.039727589,40.200486744],[29.039401406,40.200680869],[29.039364263,40.200709756],[29.039338279,40.200745139],[29.039325216,40.200784492],[29.039326122,40.200825114],[29.039353867,40.20096709],[29.039365323,40.201025711],[29.03939262,40.201165398],[29.039402139,40.201214104],[29.039428144,40.201208674],[29.039428144,40.201208673],[29.039428145,40.201208674],[29.039474117,40.201199077],[29.039476004,40.201198683],[29.039476002,40.201198678],[29.03947601,40.201198682],[29.039510514,40.201191481],[29.039438578,40.200813062],[29.039436944,40.200796496],[29.039437551,40.200781814],[29.039441904,40.200767144],[29.039450608,40.200752825],[29.039461414,40.200739416],[29.0394794,40.200726543],[29.039811299,40.200532637],[29.039831626,40.200519504],[29.039839238,40.20051429],[29.039839242,40.200514286],[29.03983943,40.200514076],[29.039839483,40.200514121],[29.03985277,40.200505019],[29.039877452,40.200482782],[29.039898015,40.200459557],[29.039912252,40.200437684],[29.039926943,40.200412752],[29.039935071,40.200388532],[29.039937911,40.200360342],[29.039938749,40.200333423],[29.039937711,40.200315412],[29.039933024,40.200295507],[29.039925178,40.200273982],[29.039909299,40.2002524],[29.039890207,40.200229665],[29.039869795,40.200213088],[29.039847493,40.200192271],[29.039816157,40.200175784],[29.039790671,40.200167575],[29.039763786,40.200161976],[29.039739196,40.200160172],[29.039739194,40.200160172],[29.039736662,40.200159986],[29.039699682,40.200170686],[29.039618186,40.200194268],[29.039563935,40.200225508],[29.039428187,40.200303703],[29.039505161,40.200284195],[29.039565417,40.200279445]]]]}"
bursa_park.1393,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.039452182,40.201469883],[29.039459203,40.201505893],[29.039462387,40.201505118],[29.039527592,40.201489252],[29.039564879,40.201480177],[29.039522074,40.201267763],[29.039489159,40.201273316],[29.039416124,40.201285651],[29.03941612,40.201285652],[29.039416222,40.201286174],[29.039445561,40.201425302],[29.039446418,40.201429367],[29.03944701,40.201432173],[29.039446304,40.201439741],[29.039446604,40.201441279],[29.03944714,40.201441434],[29.039447636,40.201441655],[29.03944808,40.201441935],[29.039448457,40.201442266],[29.03944876,40.20144264],[29.03944898,40.201443046],[29.03944911,40.201443474],[29.039449149,40.201443913],[29.039449093,40.201444351],[29.039448946,40.201444776],[29.039448711,40.201445177],[29.039448395,40.201445544],[29.039448005,40.201445866],[29.039447552,40.201446136],[29.039448762,40.201452343],[29.039449179,40.201452649],[29.039449526,40.201453005],[29.039449792,40.201453399],[29.039449969,40.201453821],[29.039450055,40.201454261],[29.039450046,40.201454705],[29.039449941,40.201455141],[29.039449746,40.201455558],[29.039449464,40.201455946],[29.039451192,40.201464806],[29.039451761,40.201464919],[29.039452299,40.201465103],[29.039452788,40.201465353],[29.039453216,40.201465662],[29.039453573,40.20146602],[29.039453846,40.20146642],[29.039454028,40.201466848],[29.039454115,40.201467295],[29.039454104,40.201467745],[29.039453996,40.201468188],[29.039453792,40.201468611],[29.0394535,40.201469002],[29.039453127,40.201469351],[29.039452683,40.201469647],[29.039452182,40.201469883]]]]}"
bursa_park.1394,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.040193208,40.201133233],[29.040192422,40.201133391],[29.040192425,40.201133397],[29.040192414,40.201133392],[29.040143889,40.201143076],[29.04014389,40.201143081],[29.040143883,40.201143078],[29.040095355,40.201152762],[29.040095356,40.201152764],[29.040095354,40.201152763],[29.040046822,40.201162449],[29.039998272,40.201172138],[29.039998275,40.201172149],[29.039998257,40.201172141],[29.039949727,40.201181826],[29.039949729,40.201181833],[29.039949718,40.201181828],[29.039901204,40.20119151],[29.039901207,40.201191516],[29.039901196,40.201191512],[29.039852659,40.201201198],[29.039852661,40.2012012],[29.039852657,40.201201199],[29.039804126,40.201210884],[29.039755579,40.201220573],[29.03975558,40.201220576],[29.039755575,40.201220574],[29.039707046,40.201230258],[29.039707046,40.201230259],[29.039707044,40.201230258],[29.039658512,40.201239944],[29.039609964,40.201249633],[29.039609965,40.201249635],[29.039609961,40.201249633],[29.039581275,40.201255358],[29.039628898,40.201475098],[29.039869798,40.20141749],[29.040203691,40.201340462],[29.040193208,40.201133233]]]]}"
bursa_park.1395,PARK,HÜRRIYET ZIRAAT PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.994044248,40.230188871],[28.994826757,40.229681568],[28.995390594,40.22931193],[28.995923558,40.228960248],[28.994137276,40.22736983],[28.993945541,40.227697756],[28.993827414,40.227739379],[28.9936478,40.22800841],[28.993587395,40.228118108],[28.993545167,40.228397984],[28.993462871,40.228811794],[28.993488756,40.229121454],[28.993750569,40.229444842],[28.994044248,40.230188871]]]]}"
bursa_park.1396,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.993363537,40.227264131],[28.993368026,40.227318047],[28.993410416,40.227315581],[28.993457449,40.227291103],[28.993463293,40.227288061],[28.993620397,40.226729952],[28.993570901,40.226686268],[28.993214323,40.226745433],[28.993166708,40.226753333],[28.993133838,40.226758787],[28.992793086,40.226781587],[28.992804462,40.227008783],[28.992821546,40.227349973],[28.993030972,40.227337657],[28.993250873,40.227324863],[28.993246384,40.227270946],[28.993363537,40.227264131]]]]}"
bursa_park.1397,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.978782942,40.251007859],[28.978581722,40.251034306],[28.978555665,40.251037731],[28.978588163,40.251197863],[28.97861957,40.251352401],[28.978670328,40.251345554],[28.978782942,40.251007859]]]]}"
bursa_park.1398,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.978953719,40.250500476],[28.978962389,40.250474887],[28.978790883,40.250488187],[28.978790419,40.250508103],[28.978780841,40.25091622],[28.978814593,40.250910854],[28.978953719,40.250500476]]]]}"
bursa_park.1399,PARK,ECE PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.976654578,40.254900294],[28.976526276,40.254933155],[28.976576007,40.255559463],[28.976932613,40.255559204],[28.976654578,40.254900294]]]]}"
bursa_park.1400,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.973611752,40.259323867],[28.972533247,40.259508386],[28.9725596,40.259594945],[28.973636719,40.259402459],[28.973611752,40.259323867]]]]}"
bursa_park.1401,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.016973757,40.251755464],[29.016998915,40.251958018],[29.017040818,40.252123825],[29.017041287,40.25214794],[29.017081874,40.25216309],[29.017217395,40.252126367],[29.017373478,40.252085815],[29.017267978,40.251991147],[29.017156679,40.251892737],[29.017095792,40.25183635],[29.017017692,40.251741473],[29.016973757,40.251755464]]]]}"
bursa_park.1402,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.01542766,40.251814812],[29.015441772,40.251837805],[29.016204891,40.252046997],[29.016240977,40.252038577],[29.016302274,40.25197489],[29.016296072,40.251951127],[29.015550196,40.251608011],[29.015522019,40.251615669],[29.01542766,40.251814812]]]]}"
bursa_park.1403,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.015119098,40.252366185],[29.015107497,40.252417335],[29.015125543,40.252441263],[29.015709836,40.252604917],[29.01574243,40.252595],[29.015827516,40.25246476],[29.015808144,40.25243627],[29.015199964,40.252249867],[29.015173845,40.25225828],[29.015119098,40.252366185]]]]}"
bursa_park.1404,PARK,GELIBOLU ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.010667552,40.216725955],[29.010637247,40.216668513],[29.010637246,40.216668512],[29.010622637,40.216640822],[29.010599326,40.216614543],[29.010595911,40.216616747],[29.01047816,40.216704831],[29.010254261,40.216843157],[29.010186776,40.216883281],[29.010117104,40.216924707],[29.010166208,40.216964154],[29.010166209,40.216964156],[29.010262522,40.217041526],[29.010358823,40.217118888],[29.010390965,40.217144709],[29.01043544,40.217126989],[29.010456398,40.217118638],[29.010813141,40.216976496],[29.010758732,40.216839806],[29.010696277,40.216766086],[29.010667552,40.216725955]]]]}"
bursa_park.1405,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.006592012,40.278146336],[29.006653364,40.278181593],[29.006650611,40.27811912],[29.006645694,40.27800755],[29.006645693,40.27800755],[29.006391306,40.27794755],[29.006486764,40.278084961],[29.006592012,40.278146336]]]]}"
bursa_park.1406,PARK,DEREÇAVUŞ ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.006308188,40.277742281],[29.006321598,40.277780165],[29.006354423,40.277872894],[29.006661523,40.277945326],[29.006676487,40.277948855],[29.006758898,40.2779463],[29.006812288,40.277944644],[29.006755234,40.277653266],[29.006308188,40.277742281]]]]}"
bursa_park.1407,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.962134102,40.249091268],[28.962180279,40.249142051],[28.962346102,40.2490446],[28.962613628,40.2492053],[28.963040813,40.248903318],[28.962737434,40.248630766],[28.962134102,40.249091268]]]]}"
bursa_park.1408,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.962972837,40.248434999],[28.963058617,40.248505924],[28.963248158,40.248392493],[28.963449629,40.248574187],[28.963872441,40.248250576],[28.96363598,40.248054179],[28.963804311,40.247945954],[28.963713781,40.247878584],[28.962972837,40.248434999]]]]}"
bursa_park.1446,PARK,ÇIMEN DINLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.038636944,40.214060445],[29.039285171,40.214198007],[29.039077756,40.213913275],[29.038636944,40.214060445]]]]}"
bursa_park.1411,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.968705423,40.244128147],[28.969129296,40.244430406],[28.969539968,40.244135581],[28.969342975,40.243916361],[28.969500567,40.243798371],[28.969302281,40.243664421],[28.968705423,40.244128147]]]]}"
bursa_park.1412,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.969601129,40.24349652],[28.969947563,40.243768239],[28.970340032,40.243480711],[28.970002332,40.243183488],[28.969601129,40.24349652]]]]}"
bursa_park.1413,PARK,HATIRA PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.97043303,40.242851527],[28.970763113,40.243100712],[28.971168481,40.242787711],[28.970821611,40.242544776],[28.97043303,40.242851527]]]]}"
bursa_park.1415,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.973744596,40.242705052],[28.974008459,40.242918461],[28.974249437,40.242712726],[28.973963939,40.242550293],[28.973744596,40.242705052]]]]}"
bursa_park.1416,PARK,MANOLYA PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.973292616,40.243065618],[28.97309025,40.243201337],[28.97293309,40.243107199],[28.972421961,40.243515207],[28.97256757,40.243545282],[28.972732818,40.243380452],[28.972957031,40.243455997],[28.973268679,40.243545109],[28.973631104,40.24331167],[28.973292616,40.243065618]]]]}"
bursa_park.1417,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.972540972,40.242440728],[28.972850584,40.24266414],[28.97338908,40.242239583],[28.972994828,40.242025016],[28.972540972,40.242440728]]]]}"
bursa_park.1418,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.970875793,40.243762617],[28.971210115,40.24400784],[28.971622689,40.243632541],[28.971123564,40.243522569],[28.970875793,40.243762617]]]]}"
bursa_park.1419,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.970200917,40.244303476],[28.970566681,40.244539386],[28.970845532,40.244314007],[28.970463976,40.244087551],[28.970200917,40.244303476]]]]}"
bursa_park.1420,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.980420798,39.908407604],[28.980094042,39.908754704],[28.980102985,39.908795772],[28.980267536,39.90888729],[28.980307399,39.908876124],[28.980458706,39.908421004],[28.980420798,39.908407604]]]]}"
bursa_park.1421,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.980140202,39.909368204],[28.980213387,39.909153978],[28.980223952,39.909123054],[28.980180985,39.909107775],[28.979964415,39.909338519],[28.979822874,39.909489366],[28.97983259,39.909533264],[28.979880619,39.909562844],[28.980039009,39.909595356],[28.980066944,39.909582631],[28.980140202,39.909368204]]]]}"
bursa_park.1422,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.041907059,40.20136964],[29.041479446,40.201466864],[29.041446066,40.20149776],[29.041427324,40.201639486],[29.041393318,40.201760904],[29.041497535,40.201739909],[29.041639832,40.201693842],[29.041775115,40.201598222],[29.041859846,40.201485922],[29.041907059,40.20136964]]]]}"
bursa_park.1423,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.522119882,40.109709828],[29.523076792,40.109412124],[29.522691119,40.10869225],[29.521790124,40.108989232],[29.522119882,40.109709828]]]]}"
bursa_park.1424,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.913127662,40.329413411],[28.913745471,40.32923637],[28.913713942,40.329171925],[28.913820645,40.329123942],[28.913719969,40.328991877],[28.913493869,40.328938086],[28.913306203,40.328957962],[28.913279378,40.329008004],[28.913138171,40.32900478],[28.913122734,40.328962881],[28.91287374,40.328958583],[28.91294156,40.329110169],[28.913127662,40.329413411]]]]}"
bursa_park.1425,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.110520786,40.26739433],[29.110530537,40.267292892],[29.110540957,40.267184489],[29.110531813,40.267143238],[29.110522021,40.267099063],[29.110480756,40.266926069],[29.110310814,40.266773859],[29.110082222,40.266868378],[29.109973262,40.266934611],[29.109997534,40.266954992],[29.110462216,40.267345153],[29.110520786,40.26739433]]]]}"
bursa_park.1426,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.998077348,40.240271949],[28.998015151,40.240270368],[28.99801515,40.240270368],[28.997564942,40.240258921],[28.997399528,40.240254714],[28.997302851,40.240271608],[28.99721555,40.240478109],[28.997231269,40.240499048],[28.997424453,40.240531063],[28.997952343,40.240618545],[28.997981545,40.240604984],[28.998094604,40.240289911],[28.998077348,40.240271949]]]]}"
bursa_park.1427,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.000984744,40.242110012],[29.00086135,40.24213831],[29.000810148,40.242150052],[29.000469126,40.242228256],[29.000183967,40.242293649],[29.000216246,40.242416004],[29.000243048,40.242517645],[29.000318993,40.242496283],[29.00110145,40.242276158],[29.000998675,40.242114691],[29.000997743,40.242113478],[29.000996577,40.242112392],[29.000995204,40.242111458],[29.000993657,40.242110699],[29.000991975,40.242110134],[29.000990199,40.242109777],[29.000988372,40.242109636],[29.000986539,40.242109715],[29.000984744,40.242110012]]]]}"
bursa_park.1428,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.05800318,40.194744124],[29.058159901,40.194820893],[29.058506995,40.194810406],[29.058773536,40.194802353],[29.058638984,40.194395068],[29.058562934,40.194381309],[29.058487545,40.194420374],[29.05800318,40.194744124]]]]}"
bursa_park.1454,PARK,ÇELTIK ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.03048484,40.24715413],[29.030739902,40.24708598],[29.030759583,40.247109586],[29.030914929,40.24705971],[29.030758114,40.24683691],[29.030629282,40.246932362],[29.030635914,40.246972129],[29.030413611,40.247047699],[29.03048484,40.24715413]]]]}"
bursa_park.1429,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.966390967,40.248271471],[28.966472465,40.248257752],[28.966688697,40.24822135],[28.967040214,40.248162181],[28.966961715,40.247926784],[28.966883791,40.247693067],[28.966481482,40.247759292],[28.966501304,40.247826793],[28.966548838,40.247988673],[28.966572252,40.24806841],[28.966610357,40.248198173],[28.96647412,40.248220883],[28.966380688,40.248236457],[28.966390967,40.248271471]]]]}"
bursa_park.1430,PARK,NILÜFER ÇAYI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.062723556,40.223870523],[29.063355166,40.224029055],[29.064368319,40.2241651],[29.065191283,40.224270377],[29.066970085,40.224522165],[29.067151602,40.224490753],[29.067296301,40.22436407],[29.067357186,40.22409425],[29.067392643,40.223941117],[29.067346198,40.223853074],[29.067256768,40.223771991],[29.066700385,40.223687143],[29.065425773,40.223505174],[29.063903598,40.223306577],[29.063167269,40.223139895],[29.062635073,40.223029653],[29.062723556,40.223870523]]]]}"
bursa_park.1431,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.308786761,40.491408268],[29.309106169,40.491371999],[29.309126916,40.491351449],[29.309103246,40.491211721],[29.309060865,40.491064938],[29.308962191,40.490879743],[29.308916321,40.490811931],[29.308868032,40.490752379],[29.308787713,40.490714284],[29.308733059,40.490706726],[29.3087132,40.490703979],[29.308764265,40.491384033],[29.308766264,40.491410662],[29.308786761,40.491408268]]]]}"
bursa_park.1432,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.969801505,40.244635713],[28.969183345,40.245150686],[28.969501947,40.245400571],[28.9701105,40.244899902],[28.969801505,40.244635713]]]]}"
bursa_park.1433,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.971267965,40.24468909],[28.971568463,40.244963593],[28.971855115,40.244774258],[28.971512889,40.244499385],[28.971267965,40.24468909]]]]}"
bursa_park.1434,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.970622705,40.245203031],[28.970941458,40.245443319],[28.971153827,40.245267717],[28.970885186,40.245025476],[28.970622705,40.245203031]]]]}"
bursa_park.1435,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.970202592,40.245558471],[28.970070278,40.245769562],[28.970309398,40.245946182],[28.970518541,40.245777148],[28.970202592,40.245558471]]]]}"
bursa_park.1436,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.965455539,40.248293485],[28.965848441,40.248237634],[28.965780795,40.247900638],[28.965382379,40.248010406],[28.965455539,40.248293485]]]]}"
bursa_park.1437,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.965549857,40.249037269],[28.966028827,40.24887965],[28.965959428,40.248657766],[28.965483711,40.248756052],[28.965549857,40.249037269]]]]}"
bursa_park.1438,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.963210821,40.249447669],[28.963488807,40.249692409],[28.963305229,40.249825082],[28.963491406,40.249932284],[28.96360871,40.249834995],[28.964049661,40.249656657],[28.964195262,40.2497563],[28.964318055,40.249709428],[28.963647121,40.249163755],[28.963210821,40.249447669]]]]}"
bursa_park.1439,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.962268335,40.250115868],[28.962582976,40.250266198],[28.962859484,40.250146353],[28.963119094,40.250056936],[28.962674923,40.249779524],[28.962268335,40.250115868]]]]}"
bursa_park.1440,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.963191341,40.250581725],[28.963604206,40.250808486],[28.964120792,40.250597245],[28.963918721,40.250300419],[28.963191341,40.250581725]]]]}"
bursa_park.1441,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.964429992,40.250026768],[28.964584569,40.250359146],[28.965182705,40.250136637],[28.965046686,40.249818817],[28.964429992,40.250026768]]]]}"
bursa_park.1442,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.965602753,40.249480801],[28.965391925,40.24955327],[28.965480315,40.249709964],[28.96573121,40.249678628],[28.965812137,40.249914406],[28.966312658,40.249729395],[28.966198871,40.249390188],[28.965641834,40.249586685],[28.965602753,40.249480801]]]]}"
bursa_park.1443,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.936750497,40.246078609],[28.936436574,40.246670555],[28.936430549,40.246788827],[28.936060903,40.247207567],[28.93688566,40.247042454],[28.93741564,40.246778688],[28.937427363,40.246295896],[28.93721545,40.246236385],[28.936750497,40.246078609]]]]}"
bursa_park.1444,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.010721429,40.199542087],[29.01074291,40.199535543],[29.010780917,40.199523963],[29.010796355,40.199496115],[29.010811574,40.199468662],[29.010811571,40.199468661],[29.01087618,40.199352099],[29.010917907,40.199276828],[29.010750217,40.199258258],[29.010507874,40.199231412],[29.010436588,40.199362598],[29.010428186,40.19937806],[29.010385819,40.199456035],[29.010721429,40.199542087]]]]}"
bursa_park.1445,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.805145819,40.20020436],[28.80578357,40.201087166],[28.805997383,40.201592488],[28.806058325,40.201584328],[28.806113559,40.201615678],[28.80616866,40.201668026],[28.80624966,40.201838071],[28.80625,40.201838694],[28.806276842,40.201887908],[28.80641167,40.202599388],[28.806686578,40.202596344],[28.806618267,40.202157877],[28.806581056,40.201855159],[28.806572248,40.201801084],[28.806559191,40.201747516],[28.806541932,40.201694652],[28.806520534,40.201642686],[28.806495076,40.201591808],[28.80646565,40.201542203],[28.806432366,40.201494054],[28.806382563,40.201435537],[28.80635472,40.201402822],[28.806249998,40.201294687],[28.805409282,40.200426545],[28.805357902,40.20037349],[28.805334474,40.20035024],[28.805310069,40.200327587],[28.805284715,40.200305556],[28.805231269,40.200263452],[28.805203232,40.200243423],[28.805145819,40.20020436]]]]}"
bursa_park.1447,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.049193984,40.182277791],[29.049051641,40.182441296],[29.049039398,40.182515112],[29.049132845,40.182522144],[29.049354831,40.182784764],[29.049483772,40.183024309],[29.049702568,40.183348546],[29.049518475,40.183423752],[29.049645278,40.183554851],[29.049652437,40.183610669],[29.049596125,40.183785949],[29.04963865,40.183792782],[29.049738489,40.183745378],[29.049865196,40.183747432],[29.049875649,40.183441248],[29.049724855,40.183086311],[29.049602755,40.182612991],[29.04919934,40.182272541],[29.049193984,40.182277791]]]]}"
bursa_park.1448,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.007431112,40.278786042],[29.007473145,40.278860677],[29.007473146,40.278860677],[29.007630971,40.278747925],[29.007719057,40.278709427],[29.007796413,40.278697158],[29.007867346,40.278685907],[29.007897513,40.278684527],[29.008126362,40.278674052],[29.008132176,40.278673604],[29.008116746,40.278604737],[29.008103881,40.278630625],[29.008004106,40.278645943],[29.007870812,40.278573003],[29.007870811,40.278573004],[29.007721933,40.27866148],[29.007503966,40.278687053],[29.007488857,40.27868978],[29.007474541,40.278694373],[29.007461405,40.278700706],[29.007449808,40.278708609],[29.007440067,40.278717863],[29.007432444,40.27872822],[29.00742715,40.278739395],[29.007424328,40.278751085],[29.007424054,40.278762971],[29.007426336,40.278774731],[29.007431112,40.278786042]]]]}"
bursa_park.1449,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.01039752,40.278134786],[29.010492165,40.278119315],[29.010479426,40.278099015],[29.010340403,40.277877485],[29.010281382,40.277875764],[29.010063246,40.278180546],[29.010091827,40.278202394],[29.010122431,40.278225799],[29.010409788,40.278178821],[29.010409787,40.278178819],[29.01039752,40.278134786]]]]}"
bursa_park.1450,PARK,BURSA HAYVANAT BAHÇESI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.044019645,40.222390639],[29.044500775,40.222210618],[29.044921515,40.222092402],[29.045241011,40.221980066],[29.045808274,40.221867962],[29.046144996,40.221784484],[29.046206586,40.2217621],[29.046450191,40.221729131],[29.046699701,40.221703188],[29.047051401,40.221622884],[29.047248532,40.221467417],[29.047485789,40.221338224],[29.047909717,40.221165216],[29.048563533,40.221039105],[29.048839621,40.22095295],[29.049326916,40.220887054],[29.049605161,40.220697633],[29.050026476,40.220269499],[29.050455713,40.220088861],[29.051167598,40.219954864],[29.051057376,40.219725521],[29.051018944,40.219313754],[29.04995683,40.218964731],[29.04910776,40.218754813],[29.047803038,40.218463262],[29.044975509,40.218058208],[29.04291741,40.218146623],[29.044019645,40.222390639]]]]}"
bursa_park.1451,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.312985163,40.49382123],[29.312965448,40.493844696],[29.313011079,40.494034263],[29.313030359,40.494149235],[29.313069696,40.494163671],[29.313297957,40.494057465],[29.313305682,40.494030162],[29.313112864,40.493814072],[29.313076475,40.493803546],[29.312985163,40.49382123]]]]}"
bursa_park.1452,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.315493493,40.495613799],[29.315797539,40.495546709],[29.315426271,40.495244853],[29.315329932,40.49529777],[29.315493493,40.495613799]]]]}"
bursa_park.1453,PARK,HÜSNÜ TOZKOPARAN KORUSU,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.33610334,40.470069683],[29.33645972,40.470031967],[29.336662764,40.469920205],[29.336715465,40.469642164],[29.336674925,40.469319053],[29.336579648,40.468846118],[29.336452867,40.468216791],[29.336406832,40.467790603],[29.336393403,40.467462875],[29.336335148,40.467036278],[29.336058194,40.464242307],[29.336055066,40.464210751],[29.335911975,40.464266396],[29.335762146,40.464295138],[29.335582686,40.464364739],[29.335617998,40.464760661],[29.335665454,40.465292736],[29.335739059,40.466418693],[29.335788905,40.467181161],[29.335879974,40.46796391],[29.335979035,40.468815321],[29.33610334,40.470069683]]]]}"
bursa_park.1455,PARK,YONCA ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.000814667,40.219466479],[29.000849526,40.219463569],[29.000849527,40.219463569],[29.001004477,40.219450638],[29.001032592,40.219420046],[29.001034262,40.219350278],[29.000894171,40.219373023],[29.000878555,40.21931257],[29.000871007,40.219283346],[29.000871007,40.219283345],[29.000684798,40.21933387],[29.000814667,40.219466479]]]]}"
bursa_park.1456,PARK,ERENLER ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.305863054,40.497744328],[29.305653818,40.49768736],[29.305582895,40.497769034],[29.305494887,40.497724267],[29.305234606,40.498024142],[29.305260503,40.498045037],[29.305866698,40.497773955],[29.305863054,40.497744328]]]]}"
bursa_park.1457,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.302443205,40.496876066],[29.30240699,40.496903936],[29.302401643,40.49707446],[29.302497287,40.497576647],[29.302509979,40.497662693],[29.302654666,40.497584509],[29.302764219,40.497553744],[29.302937694,40.497505026],[29.303073921,40.497466771],[29.30309124,40.497461907],[29.303156242,40.497443652],[29.303207676,40.497429208],[29.303034634,40.497209149],[29.302889561,40.496890968],[29.302842561,40.496866319],[29.302443205,40.496876066]]]]}"
bursa_park.1458,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.308490795,40.500503862],[29.30823792,40.50052738],[29.308269904,40.500577196],[29.308346514,40.500696558],[29.308371315,40.500735201],[29.308436747,40.500738995],[29.308438598,40.500641629],[29.308537547,40.50064307],[29.308537595,40.500599409],[29.308490317,40.500524213],[29.308490795,40.500503862]]]]}"
bursa_park.1459,PARK,YILDIRIM KÜLLİYESİ DİNLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.082029804,40.18905182],[29.08243724,40.189464634],[29.082853103,40.189252215],[29.082565224,40.189214437],[29.082382093,40.189065535],[29.082303701,40.189070375],[29.08205719,40.18886909],[29.082029804,40.18905182]]]]}"
